/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Damage cost curves for European coastal city clusters at flood heights between 0.0 m and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875259, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m flood height
	Damage cost [million EUR] (Damage cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m flood height
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Damage cost [million EUR] (0.0 m flood height)	Damage cost [million EUR] (0.5 m flood height)	Damage cost [million EUR] (1.0 m flood height)	Damage cost [million EUR] (1.5 m flood height)	Damage cost [million EUR] (2.0 m flood height)	Damage cost [million EUR] (2.5 m flood height)	Damage cost [million EUR] (3.0 m flood height)	Damage cost [million EUR] (3.5 m flood height)	Damage cost [million EUR] (4.0 m flood height)	Damage cost [million EUR] (4.5 m flood height)	Damage cost [million EUR] (5.0 m flood height)	Damage cost [million EUR] (5.5 m flood height)	Damage cost [million EUR] (6.0 m flood height)	Damage cost [million EUR] (6.5 m flood height)	Damage cost [million EUR] (7.0 m flood height)	Damage cost [million EUR] (7.5 m flood height)	Damage cost [million EUR] (8.0 m flood height)	Damage cost [million EUR] (8.5 m flood height)	Damage cost [million EUR] (9.0 m flood height)	Damage cost [million EUR] (9.5 m flood height)	Damage cost [million EUR] (10.0 m flood height)	Damage cost [million EUR] (10.5 m flood height)	Damage cost [million EUR] (11.0 m flood height)	Damage cost [million EUR] (11.5 m flood height)	Damage cost [million EUR] (12.0 m flood height)
102	Larnaka	Cyprus	34.92542	33.61528	0.298	43.743	59.829	83.398	110.017	146.097	196.207	292.534	384.421	498.387	625.309	780.844	939.378	1100.042	1271.754	1437.536	1602.476	1770.549	1931.860	2099.321	2271.590	2437.403	2600.815	2763.793	2949.690
103	Marignane, Vitrolles	France	43.44360	5.22667	115.964	130.309	153.399	189.961	242.635	306.538	378.777	461.451	552.718	651.152	758.569	876.522	998.416	1126.278	1267.596	1410.137	1563.998	1722.480	1881.557	2036.704	2182.362	2326.102	2465.681	2611.221	2748.784
104	Chatham	United Kingdom	51.37133	0.53448	7.547	23.778	48.518	73.698	101.929	133.044	171.106	220.050	279.390	353.927	449.010	559.367	674.227	790.724	907.313	1021.358	1130.826	1234.128	1331.965	1423.683	1510.806	1589.725	1663.277	1752.276	1823.893
105	Girne	Cyprus	35.32236	33.28526	0.000	2.482	6.281	10.582	15.688	21.561	27.865	35.301	44.390	54.853	66.700	79.999	94.980	110.533	127.220	145.069	164.202	184.498	206.279	230.043	255.063	281.834	311.015	342.849	376.870
106	Rostock	Germany	54.10401	12.10197	139.495	195.051	315.092	427.184	601.660	785.048	1003.033	1254.311	1628.214	1988.219	2352.850	2717.713	3099.860	3473.015	3841.312	4197.451	4541.640	4866.502	5172.408	5463.454	5737.844	5994.544	6234.605	6457.058	6666.640
107	Bremerhaven	Germany	53.55871	8.59398	294.699	755.428	1071.480	1420.724	2022.742	2626.620	3358.267	4148.365	5004.096	5906.710	6790.836	7717.490	8593.732	9438.447	10227.521	10962.721	11651.098	12286.178	12847.130	13326.387	13736.665	14087.394	14373.157	14599.596	14784.536
108	Durrës	Albania	41.32849	19.50637	320.639	416.004	519.725	624.233	727.389	829.467	928.998	1020.605	1105.152	1181.655	1251.976	1315.616	1373.423	1424.066	1475.248	1519.884	1563.268	1604.359	1644.896	1685.163	1727.256	1767.753	1808.923	1850.619	1897.584
109	Valletta	Malta	35.88419	14.48234	0.221	18.359	32.535	44.449	55.850	66.359	77.491	87.567	98.744	111.846	127.526	140.427	154.600	169.067	206.496	228.343	251.548	277.460	305.848	336.588	369.068	403.417	439.432	476.544	514.917
110	Pescara	Italy	42.44715	14.18133	0.099	30.075	60.145	96.763	147.614	258.930	412.864	615.179	904.984	1238.280	1633.639	2190.797	2692.209	3190.973	3739.984	4279.322	4787.062	5272.226	5746.173	6196.875	6608.713	6974.470	7356.149	7666.441	7943.674
111	Split	Croatia	43.51792	16.48123	0.000	31.411	65.353	102.017	144.630	193.120	248.180	307.609	372.786	442.383	516.269	591.603	668.077	744.528	820.024	894.480	969.423	1045.629	1121.279	1197.021	1272.588	1346.982	1421.102	1496.630	1570.853
112	Pori	Finland	61.47336	21.82000	0.000	0.000	0.000	261.145	565.998	1027.212	1509.727	2152.047	2800.635	3572.448	4337.889	5221.063	6089.553	7010.418	7894.423	8794.349	9647.635	10496.847	11279.111	11986.509	12633.495	13223.168	13750.874	14172.573	14539.929
113	Bodegraven	Netherlands	52.07501	4.68429	6983.531	8471.779	10032.365	11486.472	12788.661	13923.586	14921.878	15759.974	16462.951	17020.519	17462.551	17782.906	18012.549	18156.327	18246.061	18295.797	18324.685	18340.831	18349.650	18354.400	18356.837	18358.053	18358.686	18358.960	18359.070
114	Gävle	Sweden	60.67323	17.14093	0.000	22.069	60.377	158.222	261.080	378.507	497.043	631.147	773.630	933.374	1105.088	1284.365	1462.129	1633.414	1803.233	1973.778	2142.257	2320.453	2499.024	2743.793	2983.428	3324.232	3629.388	3903.046	4160.320
115	Castellón de la Plana	Spain	39.97869	-0.03828	0.000	174.272	360.933	591.516	842.237	1151.115	1458.349	1752.854	2042.058	2321.135	2584.554	2822.873	3037.933	3230.657	3399.839	3548.709	3677.215	3789.244	3886.015	3971.345	4045.144	4113.547	4179.037	4242.772	4304.375
116	Tilburg	Netherlands	51.56661	5.05993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.279	6.194	9.414	17.925	82.673	141.347	285.175	430.220	664.348	923.986	1459.854	1828.787	2185.018	2530.598	2838.827	3118.536	3392.419	3723.467
117	Groningen	Netherlands	53.21175	6.56924	2622.703	3716.195	4846.618	6135.139	7428.125	8689.491	9892.539	10990.542	11972.899	12840.212	13624.219	14288.451	14859.327	15327.418	15721.592	16048.369	16325.450	16561.670	16763.442	16932.546	17077.485	17198.515	17300.342	17387.473	17462.951
118	Dundee	United Kingdom	56.47724	-2.95645	0.002	6.885	15.391	23.840	32.139	41.028	51.024	61.918	74.521	89.851	108.554	131.691	166.274	211.409	275.641	351.636	430.338	511.857	597.379	685.764	775.913	865.603	953.678	1038.925	1119.509
119	Málaga	Spain	36.71812	-4.44198	0.000	15.208	31.622	53.318	103.987	145.033	189.049	235.490	285.746	351.912	418.637	490.274	577.339	680.221	793.788	923.533	1060.043	1258.489	1418.806	1582.940	1777.388	1962.006	2137.731	2343.853	2524.255
120	Cork	Ireland	51.89205	-8.46329	0.000	7.657	18.442	30.949	44.489	60.409	82.236	113.533	151.142	198.803	256.869	345.239	444.386	567.928	702.281	924.161	1100.155	1287.526	1474.951	1662.784	1849.589	2035.459	2225.553	2402.922	2590.039
121	Ipswich	United Kingdom	52.05900	1.18954	0.000	23.475	45.407	71.593	100.026	134.882	173.648	214.803	285.177	374.339	470.071	566.447	700.961	821.763	955.171	1122.020	1278.895	1428.917	1576.526	1720.023	1861.278	2000.206	2136.488	2269.165	2398.748
122	Nijmegen	Netherlands	51.82405	5.80490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.304	13.152	58.857	111.938	250.304	477.552	893.111	1417.802	2046.884	2807.552	3678.233	4537.788	5467.632	6295.878
123	Galati	Romania	45.44044	28.01820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.953	11.596	34.973	53.468	80.487	124.973	187.477	249.225	314.175	377.295	436.694	491.109	547.816	592.288	631.914	665.599	693.506	722.016
124	Doncaster	United Kingdom	53.52273	-1.11593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.583	4.707	10.513	17.968	28.309	40.990	86.603	127.127	488.789	731.351	1021.379	1369.894	1740.801	2273.836	2814.741	3381.280
125	Arnheim	Netherlands	51.97507	5.91380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.318	2.700	3.910	5.065	6.083	8.021	10.669	170.628	290.495	441.259	677.690	1064.736	1500.162	2088.426	2652.500	3380.558	4197.219
126	s-Hertogenbosch	Netherlands	51.69861	5.30941	0.000	0.000	14.378	44.042	83.073	350.463	538.853	886.324	1313.641	2019.896	2758.564	3565.577	4780.975	5808.750	6965.847	8175.576	9334.588	10397.478	11363.977	12220.741	12978.320	13632.038	14183.664	14644.299	15020.111
127	Almere	Netherlands	52.37445	5.23267	12373.370	13339.169	14168.315	14833.501	15366.632	15748.578	16021.854	16188.829	16294.521	16352.388	16385.469	16401.628	16409.668	16413.091	16414.512	16415.225	16415.584	16415.770	16415.837	16415.862	16415.866	16415.866	16415.866	16415.866	16415.866
128	Arcachon	France	44.62926	-1.12044	3.315	14.364	33.237	77.238	142.247	236.547	376.198	566.664	841.383	1187.015	1561.224	1968.336	2409.496	2888.444	3388.077	3890.638	4433.884	4953.213	5478.751	6036.460	6566.549	7079.433	7551.024	7991.554	8401.691
129	Alkmaar	Netherlands	52.65616	4.78612	2822.373	3680.865	4621.408	5690.733	6874.802	8117.364	9289.593	10385.278	11356.472	12172.281	12868.351	13441.002	13922.646	14305.509	14607.851	14823.272	14976.922	15073.583	15138.277	15178.864	15205.975	15223.623	15235.712	15243.777	15249.330
130	Sollentuna	Sweden	59.46576	17.93261	0.000	0.696	1.972	3.217	4.617	5.858	7.064	8.308	9.729	11.414	13.288	15.348	17.827	20.366	23.180	26.480	30.324	34.995	40.181	45.774	51.692	57.907	64.268	178.159	216.664
131	Breda	Netherlands	51.59454	4.77367	28.758	94.816	196.341	408.415	684.479	1147.449	1700.495	2497.527	3387.364	4798.110	6102.497	7433.765	8751.319	9953.222	11035.271	11981.072	12791.355	13475.566	14045.007	14494.827	14841.717	15094.049	15273.218	15392.299	15470.995
132	La Coruña	Spain	43.33299	-8.38298	0.000	6.595	16.437	27.492	40.142	54.271	69.703	86.258	104.954	126.463	150.913	177.698	207.302	238.129	272.310	307.320	343.630	380.498	418.300	456.193	495.439	537.307	583.669	630.111	677.813
133	Skien, Porsgrunn	Norway	59.15972	9.63109	0.000	3.087	6.519	10.595	17.185	26.220	73.376	118.772	160.761	242.570	309.075	384.535	460.892	546.836	639.841	751.769	872.268	1008.989	1153.882	1310.279	1475.739	1644.636	1817.204	1992.514	2172.702
134	Aalborg (south)	Denmark	57.02939	9.93197	0.491	8.958	20.378	34.768	58.819	93.680	154.604	253.869	386.834	536.450	703.382	874.227	1055.692	1737.504	2061.957	2407.701	2763.535	3126.803	3491.151	3850.192	4203.367	4538.868	4852.881	5153.784	5433.835
135	Falkirk	United Kingdom	56.00775	-3.76018	0.000	25.798	44.276	75.815	97.814	121.925	150.451	202.383	293.467	557.843	797.806	1108.110	1469.570	1862.651	2238.564	2611.800	2966.660	3337.668	3671.580	3978.131	4256.901	4506.920	4728.532	4912.756	5074.525
136	Halmstad	Sweden	56.66991	12.84619	0.000	3.208	9.865	22.089	41.329	66.161	98.070	165.877	237.957	338.208	446.095	568.394	705.467	859.342	1023.881	1188.331	1353.399	1563.166	1790.985	2102.820	2419.264	2743.542	3067.373	3372.682	3664.419
137	Norrköping	Sweden	58.59234	16.18742	0.000	2.159	5.500	9.440	13.947	20.242	29.175	48.616	80.113	138.514	218.545	368.235	505.421	661.285	827.876	1001.856	1179.313	1367.991	1556.617	1742.248	1918.975	2088.440	2248.491	2395.850	2534.220
138	Vaasa	Finland	63.11012	21.65685	0.000	19.223	58.262	135.997	233.896	337.928	449.363	572.036	705.234	855.201	1016.432	1186.872	1365.318	1551.168	1742.127	1943.736	2153.987	2393.086	2649.617	2986.799	3373.671	5498.015	7036.989	8151.696	9110.473
139	La Rochelle	France	46.16224	-1.14926	12.898	23.746	37.327	52.166	67.885	85.759	111.755	144.825	209.184	270.579	339.812	609.459	857.186	1080.478	1346.163	1604.364	1877.147	2160.919	2480.938	2801.954	3184.172	3530.968	3877.664	4225.373	4578.005
140	Sainte-Maxime	France	43.30928	6.64642	0.533	17.975	39.356	64.895	93.652	126.824	175.829	229.679	295.463	369.126	448.899	533.906	622.488	725.396	829.644	947.516	1065.066	1181.185	1296.626	1410.368	1522.848	1634.116	1744.274	1853.090	1960.894
141	Vilanova i la Geltrú	Spain	41.21779	1.64170	0.000	7.410	16.677	27.012	41.688	64.645	99.914	140.383	186.772	247.659	327.570	420.192	521.962	635.570	759.336	887.570	1016.664	1143.852	1265.744	1381.252	1492.187	1599.119	1699.991	1795.010	1885.696
142	Santander	Spain	43.44310	-3.84182	0.438	14.237	33.643	58.735	89.635	126.600	291.381	381.271	489.376	612.557	743.329	926.318	1081.568	1241.833	1392.717	1538.705	1678.891	1811.895	1938.358	2076.947	2215.397	2351.255	2477.010	2600.310	2719.475
143	El Puerto de Sta María	Spain	36.61708	-6.28296	1.135	7.080	14.627	22.740	38.676	52.385	76.415	102.212	134.951	177.724	245.872	317.470	436.866	569.776	767.525	973.449	1199.942	1431.717	1671.086	1910.657	2133.210	2344.151	2552.188	2754.805	2945.137
144	Klaipeda	Lithuania	55.69966	21.16277	6.437	39.664	68.277	117.932	173.896	252.548	528.650	671.094	812.949	956.357	1137.090	1303.758	1477.877	1653.344	1827.390	2005.247	2186.236	2373.097	2578.072	2781.644	2979.292	3187.516	3393.349	3601.016	3805.441
145	Kotka	Finland	60.50640	26.91398	0.000	21.333	61.006	165.717	300.705	447.640	602.726	765.763	941.000	1137.874	1349.189	1575.077	1808.882	2044.281	2281.284	2531.293	2789.663	3074.343	3372.885	3730.152	4113.102	4638.708	5159.262	5603.170	6006.084
146	Torrevieja	Spain	37.95896	-0.71832	20.105	41.241	72.421	109.249	200.250	281.998	383.248	491.920	609.833	739.067	880.283	1029.510	1186.445	1346.253	1507.021	1666.462	1828.660	2014.572	2192.487	2369.605	2547.098	2722.495	2895.246	3069.046	3248.149
147	Reggio Calabria	Italy	38.10845	15.65551	0.000	14.591	34.774	57.204	83.390	112.799	148.364	189.261	234.702	285.982	342.175	403.021	472.273	548.942	632.200	722.071	819.000	920.514	1023.888	1129.507	1236.511	1345.725	1457.549	1570.223	1681.112
148	Fiumicino	Italy	41.78510	12.26616	14.683	78.831	171.511	372.971	1043.808	1447.146	1911.290	2428.421	2937.159	3435.758	3900.597	4322.373	4699.052	5033.397	5379.490	5657.596	5889.032	6188.239	6387.834	6561.213	6714.332	6852.964	6983.997	7102.771	7211.126
149	Fréjus	France	43.44341	6.75977	2.957	19.288	32.880	50.538	75.989	109.298	172.376	244.501	413.503	565.407	741.533	914.388	1084.084	1252.184	1406.685	1563.153	1708.113	1847.158	1973.356	2090.564	2197.672	2296.292	2388.035	2474.745	2557.209
150	Apeldorn	Netherlands	52.20820	5.97120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.435	19.973	35.791	58.561	90.696	158.393	213.921	350.774	474.493	640.952	817.960	1049.661	1289.814	1612.644	1931.876	2286.001	2642.066
151	Maidstone	United Kingdom	51.28092	0.50729	0.000	0.000	0.000	0.000	0.000	0.789	38.310	56.776	87.516	120.322	158.159	210.851	270.566	342.218	422.203	518.489	614.135	711.078	807.795	903.263	997.475	1089.139	1175.620	1432.631	1542.499
152	Helsingborg	Sweden	56.04439	12.72246	1.117	11.079	25.801	44.035	64.842	92.607	131.713	176.906	227.871	283.310	340.405	400.335	462.554	565.365	660.097	775.067	901.147	1030.921	1170.284	1313.877	1453.464	1588.478	1716.507	1835.083	1945.019
153	Lorient	France	47.74876	-3.37666	12.296	25.285	38.625	53.684	70.338	90.480	114.101	147.952	203.673	265.537	345.878	435.740	538.729	651.934	775.212	967.556	1127.640	1306.671	1480.728	1734.232	1924.166	2153.217	2361.279	2567.019	2774.911
154	Amersfoort	Netherlands	52.16519	5.39671	78.224	187.713	303.462	682.168	1064.057	1609.659	2202.336	2916.760	4095.292	5071.936	6060.526	7000.728	7844.331	8596.263	9271.326	9867.360	10388.363	10823.479	11181.803	11468.857	11696.505	11864.197	12027.636	12160.421	12262.805
155	Pisa	Italy	43.69707	10.44683	27.869	53.058	99.723	182.260	499.749	864.959	1267.071	1787.716	2346.725	2973.481	3601.047	4228.435	4851.449	5466.412	6047.062	6591.743	7078.677	7513.980	7897.876	8240.177	8550.472	8817.405	9083.004	9300.765	9492.298
156	Drammen	Norway	59.74928	10.10312	0.000	7.820	20.344	35.950	52.440	74.248	99.335	127.933	161.140	218.425	287.309	379.925	485.592	611.600	780.001	1028.485	1320.931	1644.538	2003.833	2373.929	2749.814	3178.238	3579.594	3980.290	4384.520
157	Chiclana de la Frontera	Spain	36.40400	-6.15139	0.000	0.468	9.922	14.715	23.159	31.291	43.041	58.906	81.794	121.670	169.104	235.358	319.142	415.409	525.886	642.455	791.315	935.727	1109.559	1276.405	1447.935	1621.916	1806.981	1992.009	2300.180
158	Grimsby	United Kingdom	53.55543	-0.07456	0.000	11.646	31.370	50.769	91.532	129.873	210.841	457.622	901.175	1521.705	2096.463	2688.366	3333.906	3950.226	4565.420	5165.399	5744.537	6277.634	6779.480	7236.092	7660.991	8046.033	8410.118	8762.024	9081.632
159	Triest	Italy	45.63067	13.79547	0.939	10.824	26.229	51.069	87.538	127.751	189.797	256.670	328.993	413.068	497.746	583.125	667.331	748.736	829.003	903.781	973.745	1040.737	1107.991	1166.135	1220.829	1273.422	1324.949	1374.439	1422.382
160	Tarent	Italy	40.48692	17.22167	4.899	47.777	98.238	153.065	213.566	294.475	374.438	465.138	556.117	649.687	744.883	831.917	921.393	1002.664	1080.200	1152.823	1225.371	1321.092	1392.631	1461.310	1528.075	1594.454	1658.924	1722.492	1784.284
161	Gijón	Spain	43.53192	-5.67559	2.367	17.010	35.791	56.049	77.218	99.200	123.001	146.899	174.932	202.159	231.117	258.161	301.009	350.616	414.536	486.949	550.478	623.430	693.314	766.230	836.580	913.276	1001.969	1097.938	1192.742
162	Sundsvall	Sweden	62.37052	17.32346	0.000	12.715	35.485	76.105	122.527	171.648	223.246	277.965	336.172	406.992	496.298	588.508	680.719	851.647	962.452	1083.587	1209.659	1342.479	1481.449	1622.547	1767.901	1918.343	2063.214	2199.428	2330.943
163	Vannes	France	47.65665	-2.76045	0.000	2.740	6.781	13.365	19.403	25.924	34.118	43.616	55.428	70.906	93.268	138.550	177.228	239.778	289.782	342.286	425.893	485.497	546.843	615.295	686.097	759.166	842.662	1123.462	1258.641
164	Messina	Italy	38.19388	15.55038	0.000	8.630	21.982	36.820	53.802	73.178	94.915	119.978	171.460	250.486	316.806	388.438	464.659	543.598	623.030	702.127	779.577	854.756	929.525	1002.747	1074.937	1145.167	1214.957	1283.068	1348.972
165	Warna	Bulgaria	43.21523	27.88812	10.698	18.878	28.592	40.353	56.054	76.975	100.358	127.758	156.411	187.128	219.575	251.314	283.292	314.416	344.041	371.552	397.060	420.868	442.721	462.747	481.229	497.985	513.606	528.160	541.952
166	Flensburg	Germany	54.78713	9.42903	0.180	4.759	11.500	19.805	29.175	40.732	54.669	74.524	94.513	116.555	139.771	163.701	188.496	214.931	241.952	271.790	302.025	331.569	365.213	394.925	425.071	456.820	488.459	519.570	551.011
167	Esberg	Denmark	55.49150	8.44415	4.345	15.402	30.655	49.241	74.036	108.181	159.833	226.682	304.987	410.150	553.200	695.203	852.548	1028.193	1220.752	1434.535	1663.614	1913.655	2181.893	2466.322	2757.609	3048.676	3342.580	3644.942	3956.666
168	Dragona	Italy	41.76308	12.35178	0.000	0.000	0.000	0.000	0.000	847.839	1022.703	1200.594	1424.901	1664.644	1864.140	2081.335	2284.830	2494.246	2718.204	2926.884	3138.069	3341.829	3529.562	3720.064	3901.940	4078.444	4254.890	4438.785	4615.327
169	Scunthorpe	United Kingdom	53.58032	-0.64536	0.000	0.000	0.000	0.000	0.000	0.141	2.182	8.947	25.118	50.590	90.885	137.973	195.732	272.895	353.292	437.834	522.150	617.244	718.047	817.521	914.449	1010.384	1100.648	1185.864	1268.219
170	Jürmala	Latvia	56.96351	23.74022	50.883	61.320	94.181	125.963	165.620	210.888	274.874	345.820	425.265	515.569	622.676	751.657	921.623	1099.975	1278.663	1825.794	2123.460	2378.826	2634.072	2878.096	3116.225	3332.977	3558.981	3750.458	3930.080
171	Zwolle	Netherlands	52.51160	6.09763	280.931	607.880	846.575	1415.279	2163.609	3203.853	4282.473	5376.501	6384.538	7307.031	8131.871	8844.595	9468.817	9997.628	10440.482	10782.541	11043.012	11221.818	11347.656	11429.069	11483.581	11519.389	11543.721	11560.408	11572.519
172	Ulmes	Sweden	63.82722	20.27245	0.000	1.031	2.719	28.094	70.722	115.672	172.595	233.992	303.201	379.079	461.328	548.990	642.365	736.875	832.535	931.092	1031.149	1133.023	1234.726	1336.443	1439.097	1611.286	1767.417	1922.505	2080.334
