/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Protection cost curves (high estimate) for European coastal city clusters at protection heights between 0.0 and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875261, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m protection height (high estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m protection height (high estimate)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Protection cost [million EUR] (0.0 m protection height (high...)	Protection cost [million EUR] (0.5 m protection height (high...)	Protection cost [million EUR] (1.0 m protection height (high...)	Protection cost [million EUR] (1.5 m protection height (high...)	Protection cost [million EUR] (2.0 m protection height (high...)	Protection cost [million EUR] (2.5 m protection height (high...)	Protection cost [million EUR] (3.0 m protection height (high...)	Protection cost [million EUR] (3.5 m protection height (high...)	Protection cost [million EUR] (4.0 m protection height (high...)	Protection cost [million EUR] (4.5 m protection height (high...)	Protection cost [million EUR] (5.0 m protection height (high...)	Protection cost [million EUR] (5.5 m protection height (high...)	Protection cost [million EUR] (6.0 m protection height (high...)	Protection cost [million EUR] (6.5 m protection height (high...)	Protection cost [million EUR] (7.0 m protection height (high...)	Protection cost [million EUR] (7.5 m protection height (high...)	Protection cost [million EUR] (8.0 m protection height (high...)	Protection cost [million EUR] (8.5 m protection height (high...)	Protection cost [million EUR] (9.0 m protection height (high...)	Protection cost [million EUR] (9.5 m protection height (high...)	Protection cost [million EUR] (10.0 m protection height (hig...)	Protection cost [million EUR] (10.5 m protection height (hig...)	Protection cost [million EUR] (11.0 m protection height (hig...)	Protection cost [million EUR] (11.5 m protection height (hig...)	Protection cost [million EUR] (12.0 m protection height (hig...)
097	Ostend	Belgium	51.19440	2.91339	33.571	434.692	911.755	1681.526	2704.565	4037.896	5574.345	7309.794	9183.163	11199.344	13325.381	15574.698	17906.039	20335.641	22825.398	25381.843	28011.645	30754.083	33537.454	36368.970	39246.410	42164.552	45113.876	48082.805	51062.747
098	Bruges	Belgium	51.19407	3.21668	6.555	48.755	156.602	481.827	903.261	1388.357	1933.426	2548.888	3216.664	3928.524	4673.954	5452.182	7959.207	9283.229	10604.074	11979.582	13395.927	14845.555	16327.615	17835.760	19372.192	20940.829	22532.035	24154.728	25800.565
099	Leiden	Netherlands	52.17086	4.47810	2224.550	3176.432	4286.663	5509.146	6800.582	8144.679	9514.350	10905.864	12315.710	13739.482	15173.690	16615.584	18065.480	19520.625	20982.786	22450.248	23929.823	25414.347	26906.599	28409.688	29919.363	31436.356	32957.352	34480.316	36004.528
100	Izmir (north)	Turkey	38.49447	27.07069	31.148	67.874	118.264	202.884	293.514	403.680	531.357	677.384	829.749	992.014	1299.539	1522.917	1761.924	2012.679	2271.717	2537.197	2807.304	3080.305	3355.717	3632.472	3909.808	4187.587	4465.766	4744.262	5023.948
101	Brest	France	48.40212	-4.48872	0.794	51.910	128.861	224.750	335.912	463.162	606.000	762.724	934.380	1119.868	1314.971	1521.609	1738.839	1964.752	2198.364	2440.106	2689.201	2944.911	3207.916	3481.114	3762.430	4048.069	4336.922	4628.501	4923.338
102	Larnaka	Cyprus	34.92542	33.61528	1.678	468.864	639.755	853.810	1101.658	1388.811	1715.018	2101.336	2517.584	2968.735	3441.972	3933.750	4451.382	4996.317	5578.148	6164.912	6770.141	7394.490	8037.382	8698.625	9377.920	10070.600	10775.356	11498.431	12251.491
103	Marignane, Vitrolles	France	43.44360	5.22667	1296.383	1495.729	1720.661	1973.375	2256.385	2564.703	2888.479	3229.387	3585.436	3956.302	4344.012	4754.464	5171.944	5600.826	6044.634	6497.801	6959.353	7436.862	7926.689	8426.412	8930.284	9439.906	9959.534	10491.955	11033.390
104	Chatham	United Kingdom	51.37133	0.53448	1.598	85.975	204.399	345.319	512.708	703.113	918.374	1160.026	1425.759	1711.866	2013.080	2351.868	2685.663	3029.871	3380.792	3738.234	4103.772	4475.719	4853.452	5240.953	5636.233	6038.787	6448.000	6866.981	7293.862
105	Girne	Cyprus	35.32236	33.28526	0.000	27.414	78.294	145.648	228.594	325.189	433.370	556.484	698.712	857.404	1033.259	1225.778	1433.681	1655.333	1889.357	2134.372	2390.637	2658.406	2937.831	3228.396	3526.200	3833.251	4148.306	4469.955	4800.126
106	Rostock	Germany	54.10401	12.10197	745.232	977.065	1403.403	1743.638	2231.694	2717.453	3270.907	3871.363	4569.244	5296.807	6061.743	6868.765	7723.828	8631.855	9581.734	10565.910	11578.255	12618.409	13681.846	14771.838	15883.139	17013.301	18163.157	19324.455	20501.254
107	Bremerhaven	Germany	53.55871	8.59398	772.481	1418.849	2012.097	2700.628	3469.527	4325.412	5294.942	6321.224	7414.796	8590.618	9817.191	11095.939	12429.607	13808.994	15224.250	16678.473	18154.596	19664.984	21203.161	22769.005	24351.316	25964.200	27573.524	29191.559	30817.866
108	Durrës	Albania	41.32849	19.50637	344.838	465.951	600.055	744.052	893.790	1048.666	1218.388	1392.871	1572.165	1756.063	1945.362	2139.223	2344.780	2553.756	2776.838	3007.126	3248.441	3501.295	3768.669	4050.243	4343.458	4646.341	4958.066	5278.766	5614.918
109	Valletta	Malta	35.88419	14.48234	1.528	84.489	176.959	274.977	379.678	489.938	607.286	731.742	866.173	1011.788	1176.825	1349.801	1535.818	1733.868	1949.451	2169.769	2400.719	2642.356	2892.100	3148.375	3412.240	3683.820	3963.063	4251.463	4546.007
110	Pescara	Italy	42.44715	14.18133	0.511	106.412	240.861	405.291	608.515	847.867	1128.388	1456.062	1821.006	2253.500	2741.963	3252.338	3799.955	4397.372	5042.664	5698.511	6379.871	7085.366	7807.397	8566.603	9334.689	10120.030	11160.830	12052.968	12978.832
111	Split	Croatia	43.51792	16.48123	0.000	105.582	274.508	484.203	725.264	990.101	1277.676	1584.920	1907.280	2240.715	2583.433	2934.975	3295.600	3666.296	4045.971	4432.648	4827.052	5229.460	5639.571	6057.919	6484.009	6916.737	7354.416	7796.789	8244.467
112	Pori	Finland	61.47336	21.82000	0.000	0.000	0.000	237.491	553.671	948.532	1394.360	1929.022	2512.581	3136.886	3793.409	4527.617	5303.523	6166.594	7073.486	8076.148	9145.200	10342.143	11612.849	12977.594	14400.979	15933.998	17526.501	19158.800	20816.407
113	Bodegraven	Netherlands	52.07501	4.68429	8516.232	10303.298	12191.598	14135.651	16108.490	18096.957	20095.388	22103.067	24116.034	26131.288	28148.204	30165.307	32182.620	34200.220	36217.934	38235.648	40253.350	42271.060	44288.770	46306.476	48324.194	50341.962	52359.676	54377.386	56395.117
114	Gävle	Sweden	60.67323	17.14093	0.000	114.505	315.657	605.557	913.060	1238.342	1574.735	1923.301	2282.383	2651.640	3027.128	3407.798	3793.837	4184.672	4579.431	4978.089	5380.593	5790.968	6209.070	6650.703	7106.621	7595.853	8093.695	8606.685	9129.070
115	Castellón de la Plana	Spain	39.97869	-0.03828	0.000	256.556	556.917	963.808	1449.250	2123.554	2859.225	3634.578	4465.698	5344.115	6244.494	7166.311	8098.053	9038.611	9985.953	10936.881	11892.227	12851.573	13812.549	14775.063	15740.422	16710.266	17686.006	18667.710	19655.340
116	Tilburg	Netherlands	51.56661	5.05993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.334	18.502	34.001	60.303	124.546	183.218	276.841	374.688	488.007	616.159	768.125	926.061	1097.944	1285.199	1487.182	1709.054	1954.507	2310.911
117	Groningen	Netherlands	53.21175	6.56924	3233.801	4185.051	5202.079	6308.611	7478.369	8691.323	9942.656	11227.293	12530.088	13859.869	15195.714	16541.789	17895.617	19257.524	20627.065	22005.060	23389.090	24779.825	26175.902	27575.722	28978.688	30384.130	31792.130	33201.617	34612.548
118	Dundee	United Kingdom	56.47724	-2.95645	0.011	26.063	75.628	139.169	214.473	304.586	410.709	535.447	677.929	839.785	1017.202	1208.842	1417.522	1640.098	1894.942	2174.377	2468.786	2785.771	3133.410	3492.783	3871.663	4270.832	4681.370	5099.840	5521.427
119	Málaga	Spain	36.71812	-4.44198	0.000	65.879	158.718	271.447	403.523	552.735	717.226	895.602	1089.732	1295.483	1518.837	1754.329	2010.072	2278.966	2560.476	2851.293	3160.089	3475.182	3806.048	4155.158	4511.338	4877.161	5251.233	5632.344	6047.615
120	Cork	Ireland	51.89205	-8.46329	0.000	21.600	57.592	107.832	172.021	256.488	357.890	479.247	624.087	795.453	995.428	1217.484	1455.973	1709.534	1985.594	2265.150	2557.339	2860.956	3172.575	3490.363	3813.110	4139.566	4470.180	4804.317	5142.742
121	Ipswich	United Kingdom	52.05900	1.18954	0.000	34.631	79.282	133.482	194.529	269.567	348.006	432.284	520.435	614.196	729.447	838.787	953.275	1071.598	1207.624	1443.177	1635.498	1822.158	2016.971	2219.743	2431.882	2652.710	2882.701	3123.377	3372.963
122	Nijmegen	Netherlands	51.82405	5.80490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.535	77.816	179.713	277.604	485.499	718.274	990.337	1348.595	1887.032	2376.682	2988.361	3606.909	4270.978	4963.874
123	Galati	Romania	45.44044	28.01820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	41.418	97.702	232.197	338.044	459.766	609.521	765.645	933.803	1113.291	1301.050	1497.597	1700.628	2010.660	2237.026	2470.085	2706.402	2946.520	3194.239
124	Doncaster	United Kingdom	53.52273	-1.11593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.172	14.712	36.495	61.239	91.739	129.124	255.490	365.652	885.840	1186.544	1532.065	1932.077	2379.634	2895.098	3477.534	4112.647
125	Arnheim	Netherlands	51.97507	5.91380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.313	26.546	43.206	60.456	77.971	101.369	130.847	292.050	487.224	695.865	934.680	1235.110	1634.842	2079.959	2571.312	3104.626	3677.761
126	s-Hertogenbosch	Netherlands	51.69861	5.30941	0.000	0.000	44.389	120.244	209.598	522.171	792.365	1151.076	1574.356	2089.000	2700.151	3353.432	4817.296	5890.038	6974.390	8115.137	9321.153	10561.674	11846.858	13154.813	14501.380	15865.675	17247.701	18642.997	20049.367
127	Almere	Netherlands	52.37445	5.23267	9791.498	11126.828	12475.393	13832.021	15191.667	16552.473	17913.993	19275.803	20637.628	21999.442	23361.278	24723.096	26084.907	27446.723	28808.557	30170.380	31532.200	32893.993	34255.825	35617.636	36979.442	38341.243	39703.052	41064.841	42426.663
128	Arcachon	France	44.62926	-1.12044	1.103	48.063	123.018	227.089	370.553	553.332	782.268	1054.055	1365.491	1704.501	2060.700	2441.346	2835.548	3243.183	3661.988	4095.355	4557.411	5040.642	5558.603	6147.891	6758.533	7424.432	8114.346	8850.182	9673.666
129	Alkmaar	Netherlands	52.65616	4.78612	2760.408	3703.342	4759.283	5900.284	7101.692	8353.680	9631.239	10922.300	12218.516	13516.385	14814.689	16113.000	17411.310	18709.604	20007.913	21306.206	22604.526	23902.841	25201.156	26499.496	27797.807	29096.114	30394.411	31692.708	32991.005
130	Sollentuna	Sweden	59.46576	17.93261	0.000	3.601	11.604	21.851	34.656	48.458	63.406	79.807	98.615	120.352	144.908	172.680	203.856	237.031	272.617	310.379	350.316	391.870	435.677	481.072	528.199	578.374	630.722	958.139	1088.216
131	Breda	Netherlands	51.59454	4.77367	106.145	230.297	367.235	652.035	961.533	1325.993	1724.227	2182.012	2786.951	3477.759	4261.364	5153.667	6065.859	7002.098	7969.682	8962.171	9975.791	11010.600	12063.742	13130.539	14204.961	15282.380	16361.953	17444.145	18529.624
132	La Coruña	Spain	43.33299	-8.38298	0.000	45.670	128.937	238.418	370.056	523.315	697.204	890.945	1106.374	1339.981	1591.362	1859.207	2143.580	2443.730	2755.354	3079.363	3415.193	3764.007	4123.439	4491.724	4868.228	5261.495	5666.447	6078.038	6499.366
133	Skien, Porsgrunn	Norway	59.15972	9.63109	0.000	19.196	49.980	91.502	152.461	232.067	426.367	663.005	928.108	1214.550	1523.898	1854.381	2204.779	2574.351	2964.444	3375.296	3806.441	4265.018	4752.993	5272.600	5812.147	6373.489	6957.868	7560.596	8184.032
134	Aalborg (south)	Denmark	57.02939	9.93197	1.967	63.376	158.272	272.688	410.008	575.742	779.121	1019.573	1282.500	1565.679	1877.488	2208.770	2551.080	3202.754	3681.410	4195.533	4751.981	5328.701	5928.190	6548.537	7185.840	7876.495	8555.705	9250.424	9960.255
135	Falkirk	United Kingdom	56.00775	-3.76018	0.000	33.885	93.347	163.156	246.418	342.807	453.514	586.948	739.692	935.117	1165.115	1445.223	1774.537	2151.365	2560.204	3007.677	3473.938	3959.855	4452.646	4948.880	5448.374	5951.540	6458.604	6967.557	7478.362
136	Halmstad	Sweden	56.66991	12.84619	0.000	18.528	54.114	105.816	175.485	261.982	366.453	490.189	640.158	806.822	989.729	1196.115	1421.878	1678.241	1946.964	2227.700	2520.068	2836.519	3162.266	3505.961	3864.908	4249.339	4670.987	5119.454	5585.934
137	Norrköping	Sweden	58.59234	16.18742	0.000	17.158	48.745	94.427	154.042	232.141	329.861	458.002	611.232	797.312	1003.513	1291.974	1570.253	1885.163	2220.610	2576.700	2952.935	3350.738	3762.684	4184.470	4615.000	5056.337	5508.346	5968.610	6435.668
138	Vaasa	Finland	63.11012	21.65685	0.000	83.523	239.470	455.173	709.640	982.123	1268.937	1566.746	1878.499	2204.642	2541.694	2888.025	3242.965	3608.051	3986.530	4393.774	4826.578	5292.383	5784.620	6337.490	6937.699	10165.463	11849.381	13553.289	15268.817
139	La Rochelle	France	46.16224	-1.14926	0.470	46.412	119.869	209.790	314.972	438.024	584.586	743.538	922.884	1123.011	1337.401	1808.164	2135.674	2476.360	2841.630	3227.096	3634.268	4062.839	4511.850	4976.093	5486.819	6028.356	6579.625	7154.166	7774.324
140	Sainte-Maxime	France	43.30928	6.64642	4.426	106.951	271.862	476.923	715.866	986.576	1329.811	1689.048	2105.333	2545.218	3019.498	3531.946	4075.087	4646.591	5244.140	5872.423	6521.504	7192.720	7886.499	8601.666	9334.357	10084.619	10852.320	11638.662	12441.762
141	Vilanova i la Geltrú	Spain	41.21779	1.64170	0.000	30.287	74.726	128.695	191.235	264.720	349.550	445.218	553.165	673.273	810.013	977.296	1162.910	1366.118	1588.055	1824.768	2077.909	2350.675	2633.627	2925.026	3227.058	3534.805	3849.992	4170.009	4493.388
142	Santander	Spain	43.44310	-3.84182	3.213	63.867	178.120	330.694	519.479	738.351	984.933	1259.540	1562.999	1895.398	2247.568	2824.381	3264.271	3725.831	4209.394	4710.177	5228.515	5765.939	6324.982	6918.463	7528.905	8171.409	8823.436	9493.564	10182.927
143	El Puerto de Sta María	Spain	36.61708	-6.28296	8.339	56.152	130.141	221.278	336.586	465.894	619.032	798.895	1010.064	1259.222	1588.337	1938.200	2347.295	2782.706	3255.087	3767.044	4308.860	4880.238	5481.186	6107.534	6760.150	7433.411	8130.462	8847.057	9574.062
144	Klaipeda	Lithuania	55.69966	21.16277	18.187	113.565	231.349	383.803	556.398	745.011	1212.439	1462.692	1719.789	1983.258	2251.780	2524.622	2802.930	3085.976	3373.452	3668.755	3968.352	4272.431	4580.407	4899.010	5231.622	5585.207	5949.682	6334.404	6738.148
145	Kotka	Finland	60.50640	26.91398	0.000	112.034	341.460	681.222	1080.261	1509.814	1964.778	2438.673	2931.858	3442.715	3967.475	4506.759	5061.685	5635.448	6225.125	6830.907	7455.055	8108.119	8787.193	9522.154	10297.300	11151.195	12051.612	12966.851	13898.127
146	Torrevieja	Spain	37.95896	-0.71832	75.514	190.399	356.869	556.838	788.817	1058.059	1357.253	1682.159	2032.464	2411.281	2808.833	3226.711	3662.991	4116.200	4588.931	5079.628	5584.397	6108.400	6652.431	7208.234	7778.161	8362.105	8959.511	9570.922	10195.220
147	Reggio Calabria	Italy	38.10845	15.65551	0.001	95.027	260.743	478.907	742.543	1043.260	1375.390	1736.751	2123.760	2535.024	2969.573	3428.419	3907.852	4404.340	4915.409	5438.364	5974.801	6521.984	7076.829	7639.159	8207.774	8782.457	9364.541	9951.797	10544.420
148	Fiumicino	Italy	41.78510	12.26616	97.457	242.011	428.082	695.919	2357.969	3094.870	3919.878	4864.946	5912.497	7034.167	8215.264	9457.598	10738.511	12051.173	13394.628	14751.504	16122.791	17505.184	18898.614	20299.489	21705.089	23113.966	24526.342	25942.092	27359.685
149	Fréjus	France	43.44341	6.75977	9.939	42.314	87.599	154.060	248.068	369.926	503.882	657.978	831.249	1021.253	1228.309	1448.992	1682.672	1931.965	2194.332	2470.145	2759.244	3058.668	3369.303	3690.714	4021.826	4365.918	4721.440	5086.809	5460.395
150	Apeldorn	Netherlands	52.20820	5.97120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.820	28.846	47.411	82.077	130.915	195.794	269.624	376.065	480.030	600.751	736.194	897.529	1071.236	1270.844	1492.225	1728.195	1978.069
151	Maidstone	United Kingdom	51.28092	0.50729	0.000	0.000	0.000	0.000	0.000	3.215	131.348	200.344	284.905	380.898	490.089	630.543	783.863	980.883	1179.729	1406.474	1635.675	1881.195	2141.595	2419.522	2708.206	3003.841	3304.752	3660.962	3989.113
152	Helsingborg	Sweden	56.04439	12.72246	5.482	78.082	193.576	337.540	501.531	685.147	887.295	1106.087	1335.690	1574.085	1822.149	2077.490	2341.709	2614.424	2892.338	3176.015	3463.582	3756.361	4053.266	4353.232	4655.299	4959.832	5266.890	5576.411	5888.357
153	Lorient	France	47.74876	-3.37666	40.652	105.888	189.380	290.178	409.424	548.961	710.437	899.701	1117.019	1367.331	1645.780	1954.443	2293.782	2654.105	3034.248	3476.204	3912.482	4369.300	4844.373	5377.170	5892.240	6573.378	7144.158	7732.438	8337.561
154	Amersfoort	Netherlands	52.16519	5.39671	103.743	191.125	292.750	421.402	585.703	772.234	982.435	1222.792	2054.634	2580.328	3146.774	3744.780	4369.104	5007.433	5658.008	6316.409	6981.275	7650.273	8321.517	8996.006	9673.389	10353.502	11071.133	11814.787	12533.480
155	Pisa	Italy	43.69707	10.44683	232.836	362.575	570.520	910.193	1789.047	2569.953	3409.852	4389.918	5519.511	6782.430	8125.134	9560.025	11076.972	12686.971	14329.615	16027.406	17757.895	19509.064	21273.932	23062.837	24885.676	26720.526	28664.510	30585.833	32541.864
156	Drammen	Norway	59.74928	10.10312	0.000	48.149	130.792	237.989	368.943	536.368	733.392	960.660	1226.647	1591.015	1994.871	2497.944	3043.770	3626.553	4244.497	4942.304	5663.542	6444.462	7246.623	8090.358	8962.346	9928.166	10888.861	11875.018	12884.801
157	Chiclana de la Frontera	Spain	36.40400	-6.15139	0.000	2.845	15.790	26.082	39.564	61.479	95.768	145.142	220.983	335.540	467.355	622.361	798.691	997.355	1215.076	1450.204	1759.354	2042.760	2411.072	2768.113	3150.082	3554.678	3982.228	4423.731	5101.985
158	Grimsby	United Kingdom	53.55543	-0.07456	0.000	41.654	114.371	233.659	422.350	620.284	860.266	1222.901	1560.186	1984.179	2439.699	2925.590	3466.341	4024.585	4606.072	5204.175	5863.712	6510.922	7177.025	7872.413	8590.114	9330.028	10092.909	10881.816	11692.058
159	Triest	Italy	45.63067	13.79547	5.779	104.085	267.690	475.691	717.734	988.785	1295.856	1618.916	1959.298	2319.111	2683.845	3058.552	3442.686	3835.492	4233.940	4636.722	5045.182	5458.116	5875.054	6297.669	6725.626	7159.683	7597.726	8039.422	8485.495
160	Tarent	Italy	40.48692	17.22167	22.193	169.486	410.011	698.490	1026.477	1417.640	1831.825	2274.473	2741.946	3227.808	3729.443	4248.317	4788.237	5339.505	5904.807	6481.187	7066.905	7663.848	8268.474	8880.678	9500.040	10125.619	10756.281	11391.783	12030.974
161	Gijón	Spain	43.53192	-5.67559	11.669	102.159	237.321	392.259	565.310	753.164	955.062	1165.959	1384.075	1612.498	1848.257	2091.176	2338.595	2590.042	2856.959	3129.163	3397.015	3669.058	3945.210	4226.768	4511.249	4800.217	5093.522	5390.596	5692.302
162	Sundsvall	Sweden	62.37052	17.32346	0.000	78.030	222.199	422.137	651.243	906.779	1182.180	1482.434	1802.502	2162.907	2542.220	2937.771	3344.348	3769.939	4212.710	4676.137	5159.610	5664.295	6183.848	6719.755	7274.693	7850.876	8437.898	9036.904	9647.573
