/* DATA DESCRIPTION:
Citation:	Prahl, Boris F; Boettle, Markus; Costa, Luis; Rybski, Diego; Kropp, Jürgen P (2017): Protection cost curves (low estimate) for European coastal city clusters at protection heights between 0.0 and 12.0 m based on the EVRS2000 vertical datum [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.875260, 
	In supplement to: Prahl, Boris F; Boettle, Markus; Costa, Luis; Kropp, Jürgen P; Rybski, Diego (2018): Damage and protection cost curves for coastal floods within the 600 largest European cities. Scientific Data, 5(1), 180034, https://doi.org/10.1038/sdata.2018.34
Coverage:	MEDIAN LATITUDE: 49.309668 * MEDIAN LONGITUDE: 8.146498 * SOUTH-BOUND LATITUDE: 34.696196 * WEST-BOUND LONGITUDE: -22.600370 * NORTH-BOUND LATITUDE: 69.665872 * EAST-BOUND LONGITUDE: 39.743289
Parameter(s):	Identification (ID) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: Cluster ID
	Name (Name) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: of City
	Country (Country) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LATITUDE (Latitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	LONGITUDE (Longitude) * GEOCODE * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 0.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 1.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 2.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 3.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 4.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 5.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 6.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 7.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 8.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 9.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 10.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.0 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 11.5 m protection height (low estimate)
	Protection cost [million EUR] (Protection cost) * PI: Prahl, Boris F (https://orcid.org/0000-0002-3022-7471, corr@prahl.net, https://www.pik-potsdam.de/members/prahl/boris-prahl-1?set_language=en) * COMMENT: 12.0 m protection height (low estimate)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17024 data points
*/
ID (Cluster ID)	Name (of City)	Country	Latitude	Longitude	Protection cost [million EUR] (0.0 m protection height (low ...)	Protection cost [million EUR] (0.5 m protection height (low ...)	Protection cost [million EUR] (1.0 m protection height (low ...)	Protection cost [million EUR] (1.5 m protection height (low ...)	Protection cost [million EUR] (2.0 m protection height (low ...)	Protection cost [million EUR] (2.5 m protection height (low ...)	Protection cost [million EUR] (3.0 m protection height (low ...)	Protection cost [million EUR] (3.5 m protection height (low ...)	Protection cost [million EUR] (4.0 m protection height (low ...)	Protection cost [million EUR] (4.5 m protection height (low ...)	Protection cost [million EUR] (5.0 m protection height (low ...)	Protection cost [million EUR] (5.5 m protection height (low ...)	Protection cost [million EUR] (6.0 m protection height (low ...)	Protection cost [million EUR] (6.5 m protection height (low ...)	Protection cost [million EUR] (7.0 m protection height (low ...)	Protection cost [million EUR] (7.5 m protection height (low ...)	Protection cost [million EUR] (8.0 m protection height (low ...)	Protection cost [million EUR] (8.5 m protection height (low ...)	Protection cost [million EUR] (9.0 m protection height (low ...)	Protection cost [million EUR] (9.5 m protection height (low ...)	Protection cost [million EUR] (10.0 m protection height (low...)	Protection cost [million EUR] (10.5 m protection height (low...)	Protection cost [million EUR] (11.0 m protection height (low...)	Protection cost [million EUR] (11.5 m protection height (low...)	Protection cost [million EUR] (12.0 m protection height (low...)
099	Leiden	Netherlands	52.17086	4.47810	1539.309	2197.977	2966.217	3812.106	4705.678	5635.689	6583.397	7546.220	8521.727	9506.871	10499.236	11496.918	12500.139	13506.990	14518.698	15534.073	16557.830	17585.013	18617.543	19657.566	20702.153	21751.804	22804.218	23858.002	24912.644
100	Izmir (north)	Turkey	38.49447	27.07069	21.554	46.966	81.835	140.388	203.101	279.332	367.680	468.725	574.157	686.438	899.234	1053.804	1219.189	1392.702	1571.947	1755.650	1942.554	2131.460	2322.036	2513.541	2705.447	2897.661	3090.151	3282.860	3476.393
101	Brest	France	48.40212	-4.48872	0.550	35.920	89.167	155.519	232.439	320.492	419.330	527.778	646.557	774.908	909.913	1052.899	1203.215	1359.538	1521.189	1688.466	1860.831	2037.773	2219.763	2408.807	2603.467	2801.119	3000.995	3202.757	3406.774
102	Larnaka	Cyprus	34.92542	33.61528	1.161	324.437	442.687	590.806	762.308	961.008	1186.731	1454.049	1742.079	2054.259	2381.722	2722.014	3080.198	3457.273	3859.879	4265.898	4684.696	5116.723	5561.582	6019.138	6489.186	6968.495	7456.162	7956.504	8477.596
103	Marignane, Vitrolles	France	43.44360	5.22667	897.051	1034.991	1190.636	1365.505	1561.338	1774.683	1998.724	2234.620	2480.994	2737.620	3005.901	3289.919	3578.801	3875.571	4182.671	4496.247	4815.624	5146.043	5484.986	5830.776	6179.437	6532.078	6891.642	7260.059	7634.712
104	Chatham	United Kingdom	51.37133	0.53448	1.106	59.492	141.437	238.948	354.776	486.529	635.482	802.697	986.574	1184.550	1392.979	1627.408	1858.383	2096.563	2339.387	2586.724	2839.664	3097.038	3358.415	3626.552	3900.072	4178.625	4461.786	4751.706	5047.092
105	Girne	Cyprus	35.32236	33.28526	0.000	18.970	54.177	100.783	158.179	225.019	299.877	385.067	483.484	593.293	714.978	848.194	992.056	1145.431	1307.368	1476.909	1654.235	1839.522	2032.874	2233.935	2440.004	2652.473	2870.479	3093.049	3321.516
106	Rostock	Germany	54.10401	12.10197	515.674	676.094	971.105	1206.536	1544.253	1880.381	2263.351	2678.798	3161.657	3665.055	4194.312	4752.692	5344.316	5972.589	6629.820	7310.784	8011.216	8730.866	9466.627	10220.760	10989.616	11771.500	12566.965	13370.340	14184.443
107	Bremerhaven	Germany	53.55871	8.59398	534.348	981.561	1392.017	1868.372	2400.323	2992.417	3663.001	4372.932	5129.344	5942.671	6791.116	7675.664	8598.214	9552.400	10531.408	11537.378	12558.500	13603.336	14667.401	15750.607	16845.211	17960.968	19074.265	20193.583	21318.633
108	Durrës	Albania	41.32849	19.50637	238.615	322.418	415.203	514.834	618.438	725.597	843.029	963.755	1087.810	1215.052	1346.030	1480.165	1622.394	1766.988	1921.343	2080.684	2247.656	2422.603	2607.597	2802.416	3005.292	3214.856	3430.540	3652.433	3885.020
109	Valletta	Malta	35.88419	14.48234	1.057	58.463	122.449	190.274	262.723	339.020	420.220	506.339	599.361	700.121	814.321	934.014	1062.731	1199.775	1348.950	1501.403	1661.212	1828.416	2001.219	2178.517	2361.066	2548.953	2742.144	2941.671	3145.448
110	Pescara	Italy	42.44715	14.18133	0.353	73.633	166.667	280.447	421.071	586.694	780.805	1007.543	1260.071	1559.341	1897.341	2250.501	2629.433	3042.824	3489.344	3943.166	4414.643	4902.820	5402.440	5927.784	6459.271	7002.699	7722.895	8340.225	8980.889
111	Split	Croatia	43.51792	16.48123	0.000	73.012	189.855	334.909	501.667	684.877	883.821	1096.376	1319.390	1550.068	1787.169	2030.376	2279.868	2536.329	2799.003	3066.522	3339.388	3617.793	3901.528	4190.962	4485.754	4785.139	5087.949	5394.009	5703.737
112	Pori	Finland	61.47336	21.82000	0.000	0.000	0.000	164.335	383.121	656.350	964.692	1334.505	1738.152	2169.994	2624.130	3131.985	3668.678	4265.687	4893.017	5586.617	6326.156	7154.190	8033.269	8977.381	9962.056	11022.593	12124.290	13253.527	14400.271
113	Bodegraven	Netherlands	52.07501	4.68429	5892.539	7128.957	8435.426	9780.474	11145.439	12521.220	13903.894	15292.969	16685.699	18080.020	19475.483	20871.080	22266.823	23662.760	25058.777	26454.796	27850.809	29246.822	30642.833	32038.844	33434.872	34830.926	36226.945	37622.960	39018.992
114	Gävle	Sweden	60.67323	17.14093	0.000	79.233	218.423	419.024	631.805	856.888	1089.660	1330.856	1579.327	1834.840	2094.664	2358.075	2625.200	2895.644	3168.803	3444.660	3723.178	4007.143	4296.455	4602.050	4917.529	5256.059	5600.548	5955.518	6316.990
115	Castellón de la Plana	Spain	39.97869	-0.03828	0.000	177.278	384.927	666.189	1001.736	1467.847	1976.498	2512.608	3087.307	3694.734	4317.357	4954.815	5599.141	6249.567	6904.687	7562.289	8222.947	8886.373	9550.928	10216.547	10884.135	11554.826	12229.596	12908.494	13591.493
116	Tilburg	Netherlands	51.56661	5.05993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.766	12.803	23.527	41.728	86.181	126.780	191.564	259.270	337.683	426.360	531.515	640.801	759.738	889.312	1029.077	1182.604	1352.449	1599.068
117	Groningen	Netherlands	53.21175	6.56924	2237.339	2895.514	3599.206	4364.829	5174.204	6013.470	6879.291	7768.159	8669.588	9589.694	10513.997	11445.377	12382.119	13324.455	14272.073	15225.538	16183.182	17145.467	18111.447	19080.016	20050.762	21023.222	21997.453	22972.709	23948.968
118	Dundee	United Kingdom	56.47724	-2.95645	0.008	18.035	52.332	96.300	148.407	210.763	284.196	370.510	469.103	581.101	703.867	836.475	980.875	1134.889	1311.232	1504.591	1708.312	1927.654	2168.208	2416.881	2679.053	2955.263	3239.340	3528.907	3820.630
119	Málaga	Spain	36.71812	-4.44198	0.000	45.541	109.737	187.696	279.043	382.247	496.024	619.408	753.694	896.021	1050.529	1213.436	1390.356	1576.376	1771.126	1972.315	2185.946	2403.804	2632.662	2874.115	3120.443	3373.443	3632.119	3895.653	4182.807
120	Cork	Ireland	51.89205	-8.46329	0.000	14.946	39.851	74.616	119.032	177.481	247.647	331.622	431.846	550.425	688.800	842.455	1007.482	1182.937	1373.960	1567.403	1769.588	1979.680	2195.308	2415.207	2638.536	2864.432	3093.205	3324.416	3558.594
121	Ipswich	United Kingdom	52.05900	1.18954	0.000	23.905	54.742	92.189	134.372	186.237	240.455	298.714	359.652	424.472	504.163	579.764	658.927	740.743	834.810	997.745	1130.765	1259.869	1394.614	1534.866	1681.600	1834.346	1993.432	2159.913	2332.559
122	Nijmegen	Netherlands	51.82405	5.80490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.973	53.846	124.355	192.092	335.948	497.020	685.278	933.180	1305.758	1644.579	2067.836	2495.793	2955.249	3434.652
123	Galati	Romania	45.44044	28.01820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.619	67.525	160.549	233.751	317.937	421.521	529.499	645.796	769.934	899.796	1035.738	1176.167	1390.636	1547.212	1708.419	1871.880	2037.971	2209.324
124	Doncaster	United Kingdom	53.52273	-1.11593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.579	10.180	25.253	42.375	63.480	89.350	176.790	253.018	612.970	821.046	1060.134	1336.928	1646.622	2003.304	2406.185	2845.602
125	Arnheim	Netherlands	51.97507	5.91380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.828	18.369	29.897	41.834	53.953	70.143	90.541	202.088	337.142	481.514	646.765	854.652	1131.252	1439.258	1779.224	2148.203	2544.736
126	s-Hertogenbosch	Netherlands	51.69861	5.30941	0.000	0.000	30.661	83.094	144.868	361.101	548.010	796.169	1089.008	1445.067	1867.906	2319.897	3332.783	4075.025	4825.302	5614.603	6449.066	7307.405	8196.652	9101.654	10033.374	10977.361	11933.618	12899.059	13872.161
127	Almere	Netherlands	52.37445	5.23267	6775.367	7699.367	8632.527	9571.263	10512.091	11453.719	12395.844	13338.169	14280.503	15222.828	16165.169	17107.498	18049.825	18992.153	19934.495	20876.825	21819.156	22761.468	23703.808	24646.134	25588.453	26530.769	27473.091	28415.402	29357.738
128	Arcachon	France	44.62926	-1.12044	0.763	33.258	85.124	157.137	256.410	382.886	541.301	729.368	944.871	1179.454	1425.931	1689.324	1962.098	2244.167	2533.965	2833.840	3153.566	3487.944	3846.355	4254.121	4676.664	5137.442	5614.838	6124.010	6693.831
129	Alkmaar	Netherlands	52.65616	4.78612	1906.975	2559.172	3289.518	4078.714	4909.710	5775.705	6659.395	7552.427	8449.027	9346.770	10244.815	11142.863	12040.910	12938.948	13836.997	14735.036	15633.087	16531.141	17429.191	18327.261	19225.311	20123.355	21021.395	21919.433	22817.473
130	Sollentuna	Sweden	59.46576	17.93261	0.000	2.492	8.029	15.120	23.981	33.531	43.875	55.224	68.238	83.280	100.271	119.488	141.061	164.017	188.641	214.771	242.406	271.160	301.473	332.884	365.495	400.214	436.437	662.998	753.007
131	Breda	Netherlands	51.59454	4.77367	73.448	159.358	254.114	451.185	665.346	917.540	1193.103	1509.874	1928.463	2406.363	2948.477	3565.807	4196.899	4844.631	5514.053	6200.662	6901.883	7617.765	8346.334	9084.351	9827.644	10573.013	11319.871	12068.541	12819.485
132	La Coruña	Spain	43.33299	-8.38298	0.000	31.557	89.129	164.841	255.885	361.890	482.169	616.186	765.210	926.812	1100.714	1286.008	1482.739	1690.387	1905.974	2130.131	2362.469	2603.790	2852.459	3107.254	3367.736	3639.818	3919.985	4204.746	4496.245
133	Skien, Porsgrunn	Norway	59.15972	9.63109	0.000	13.283	34.584	63.316	105.497	160.582	294.880	458.473	641.764	839.820	1053.727	1282.258	1524.569	1780.149	2049.928	2334.072	2632.258	2949.425	3286.935	3646.231	4019.352	4407.553	4811.696	5228.536	5659.704
134	Aalborg (south)	Denmark	57.02939	9.93197	1.361	43.854	109.519	188.690	283.711	398.393	539.124	705.508	887.444	1083.394	1299.154	1528.390	1765.256	2216.192	2547.404	2903.159	3288.200	3687.271	4102.096	4531.354	4972.345	5450.253	5920.243	6400.964	6892.142
135	Falkirk	United Kingdom	56.00775	-3.76018	0.000	23.447	64.593	112.898	170.512	237.211	313.815	406.147	511.841	647.032	806.124	999.890	1227.686	1488.320	1771.104	2080.623	2403.141	2739.260	3080.137	3423.395	3768.909	4116.965	4467.717	4819.778	5173.118
136	Halmstad	Sweden	56.66991	12.84619	0.000	12.821	37.445	73.221	121.429	181.282	253.572	339.193	442.967	558.292	684.857	827.669	983.889	1161.283	1347.229	1541.489	1743.797	1962.770	2188.175	2426.000	2674.378	2940.391	3232.156	3542.479	3865.267
137	Norrköping	Sweden	58.59234	16.18742	0.000	11.821	33.628	65.187	106.388	160.378	227.946	316.564	422.542	551.252	693.884	893.438	1085.947	1303.802	1535.868	1782.218	2042.509	2317.723	2602.724	2894.534	3192.394	3497.733	3810.456	4128.892	4452.027
138	Vaasa	Finland	63.11012	21.65685	0.000	57.692	165.499	314.654	490.633	679.049	877.359	1083.279	1298.846	1524.370	1757.443	1996.938	2242.388	2494.861	2756.599	3038.243	3337.574	3659.739	4000.195	4382.606	4797.774	7031.117	8196.174	9375.063	10561.992
139	La Rochelle	France	46.16224	-1.14926	0.325	32.116	82.945	145.167	217.949	303.097	404.513	514.502	638.603	777.084	925.433	1251.185	1477.810	1713.553	1966.307	2233.036	2514.783	2811.339	3122.014	3443.205	3796.562	4171.237	4552.648	4950.161	5379.240
140	Sainte-Maxime	France	43.30928	6.64642	3.063	73.910	187.926	329.724	494.968	682.193	919.603	1168.086	1456.044	1760.332	2088.421	2442.914	2818.604	3213.919	3627.257	4061.862	4510.859	4975.172	5455.097	5949.822	6456.675	6975.685	7506.762	8050.736	8606.309
141	Vilanova i la Geltrú	Spain	41.21779	1.64170	0.000	20.957	51.708	89.052	132.328	183.177	241.876	308.075	382.770	465.881	560.500	676.254	804.692	945.305	1098.878	1262.674	1437.839	1626.583	1822.376	2024.010	2232.955	2445.815	2663.823	2885.172	3108.849
142	Santander	Spain	43.44310	-3.84182	2.223	44.149	123.162	228.693	359.280	510.687	681.267	871.240	1081.178	1311.141	1554.785	1953.874	2258.216	2577.555	2912.118	3258.597	3617.223	3989.056	4375.849	4786.471	5208.830	5653.374	6104.509	6568.139	7045.063
143	El Puerto de Sta María	Spain	36.61708	-6.28296	5.680	38.674	89.782	152.755	232.454	321.840	427.716	552.084	698.115	870.433	1098.079	1340.081	1623.048	1924.201	2250.936	2605.057	2979.798	3374.937	3790.500	4223.640	4674.956	5140.557	5622.621	6118.182	6620.929
144	Klaipeda	Lithuania	55.69966	21.16277	12.584	78.556	160.032	265.498	384.901	515.388	838.804	1011.944	1189.819	1372.104	1557.885	1746.655	1939.207	2135.039	2333.935	2538.248	2745.531	2955.917	3168.998	3389.433	3619.524	3864.140	4116.290	4382.450	4661.774
145	Kotka	Finland	60.50640	26.91398	0.000	77.524	236.278	471.381	747.502	1044.737	1359.556	1687.475	2028.741	2382.236	2745.351	3118.516	3502.505	3899.529	4307.564	4726.744	5158.631	5610.477	6080.321	6588.837	7125.158	7715.971	8338.977	8972.237	9616.595
146	Torrevieja	Spain	37.95896	-0.71832	52.253	131.749	246.941	385.312	545.834	732.139	939.170	1163.970	1406.323	1668.407	1943.453	2232.565	2534.409	2847.969	3175.036	3514.536	3863.773	4226.318	4602.724	4987.275	5381.599	5785.622	6198.960	6621.990	7053.939
147	Reggio Calabria	Italy	38.10845	15.65551	0.001	65.755	180.425	331.386	513.813	721.898	951.721	1201.769	1469.566	1754.146	2054.838	2372.344	2704.094	3047.646	3401.288	3763.154	4134.349	4512.979	4896.913	5286.025	5679.487	6077.146	6479.813	6886.078	7296.057
148	Fiumicino	Italy	41.78510	12.26616	67.437	167.463	296.217	481.551	1631.630	2141.540	2712.416	3366.369	4091.236	4867.392	5684.669	6544.306	7430.604	8338.873	9268.447	10207.311	11156.144	12112.664	13076.818	14046.130	15018.706	15993.549	16970.819	17950.419	18931.292
149	Fréjus	France	43.44341	6.75977	6.877	29.232	60.519	106.459	171.462	255.735	348.379	454.960	574.809	706.237	849.464	1002.120	1163.771	1336.224	1517.724	1708.529	1908.527	2115.670	2330.569	2552.927	2781.996	3020.047	3266.008	3518.781	3777.241
150	Apeldorn	Netherlands	52.20820	5.97120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.947	19.961	32.807	56.795	90.589	135.483	186.570	260.224	332.164	415.698	509.420	621.058	741.257	879.379	1032.566	1195.849	1368.753
151	Maidstone	United Kingdom	51.28092	0.50729	0.000	0.000	0.000	0.000	0.000	2.225	90.888	138.631	197.144	263.568	339.124	436.313	542.405	678.736	816.330	973.230	1131.828	1301.719	1481.907	1674.223	1873.982	2078.551	2286.770	2533.255	2760.324
152	Helsingborg	Sweden	56.04439	12.72246	3.793	54.030	133.947	233.565	347.041	474.098	613.977	765.373	924.250	1089.211	1260.862	1437.548	1620.379	1809.088	2001.395	2197.689	2396.675	2599.268	2804.715	3012.282	3221.300	3432.027	3644.499	3858.677	4074.533
153	Lorient	France	47.74876	-3.37666	28.130	73.271	131.044	200.793	283.306	379.862	491.597	622.561	772.937	946.144	1138.821	1352.404	1587.215	1836.546	2099.591	2405.409	2707.298	3023.400	3352.133	3720.810	4077.220	4548.542	4943.501	5350.571	5769.294
154	Amersfoort	Netherlands	52.16519	5.39671	71.786	132.252	202.572	291.595	405.286	534.359	679.810	846.128	1421.615	1785.320	2177.225	2590.968	3022.922	3464.567	3914.685	4370.219	4830.227	5293.094	5757.514	6224.181	6692.849	7163.408	7659.927	8174.452	8671.707
155	Pisa	Italy	43.69707	10.44683	161.114	250.889	394.779	629.774	1237.814	1777.990	2359.028	3037.056	3818.505	4692.210	5621.123	6613.827	7663.310	8777.181	9913.644	11088.263	12285.511	13497.068	14718.102	15955.771	17216.920	18486.383	19831.357	21160.661	22513.969
156	Drammen	Norway	59.74928	10.10312	0.000	33.318	90.504	164.680	255.295	371.148	507.481	664.743	848.796	1100.925	1380.380	1728.412	2106.029	2509.218	2936.738	3419.519	3918.515	4458.808	5013.799	5597.559	6200.867	6869.106	7533.794	8216.104	8914.764
157	Chiclana de la Frontera	Spain	36.40400	-6.15139	0.000	1.969	10.926	18.048	27.377	42.541	66.268	100.433	152.913	232.180	323.346	430.560	552.528	689.951	840.562	1003.217	1217.057	1413.074	1667.842	1914.811	2179.030	2458.905	2754.664	3060.078	3529.316
158	Grimsby	United Kingdom	53.55543	-0.07456	0.000	28.823	79.141	161.684	292.251	429.214	595.274	846.204	1079.593	1372.981	1688.185	2024.403	2398.585	2784.869	3187.237	3601.103	4057.479	4505.325	4966.244	5447.429	5944.052	6456.046	6983.932	7529.828	8090.487
159	Triest	Italy	45.63067	13.79547	3.999	72.023	185.232	329.161	496.646	684.204	896.686	1120.232	1355.764	1604.609	1856.945	2116.181	2381.940	2653.701	2929.366	3208.029	3490.621	3776.308	4064.767	4357.154	4653.239	4953.543	5256.605	5562.196	5870.814
160	Tarent	Italy	40.48692	17.22167	15.357	117.278	283.713	483.330	710.285	980.956	1267.558	1573.854	1897.329	2233.528	2580.641	2939.684	3313.289	3694.747	4085.916	4484.749	4890.047	5303.109	5721.488	6145.112	6573.688	7006.566	7442.962	7882.707	8325.004
161	Gijón	Spain	43.53192	-5.67559	8.075	70.672	164.122	271.243	390.898	520.796	660.412	806.255	957.093	1115.063	1278.110	1446.110	1617.225	1791.127	1975.734	2163.999	2349.252	2537.406	2728.404	2923.141	3119.902	3319.766	3522.633	3728.107	3936.786
162	Sundsvall	Sweden	62.37052	17.32346	0.000	53.994	153.754	292.104	450.637	627.458	818.026	1025.792	1247.267	1496.654	1759.125	2032.833	2314.169	2608.663	2915.045	3235.720	3570.266	3919.490	4279.002	4649.831	5033.827	5432.526	5838.724	6253.215	6675.777
163	Vannes	France	47.65665	-2.76045	0.000	10.760	31.221	59.146	94.764	137.027	186.606	244.612	311.008	388.209	481.712	588.718	711.847	854.072	1009.959	1178.534	1380.440	1574.454	1779.863	1999.472	2232.416	2479.503	2742.430	3039.473	3345.012
164	Messina	Italy	38.19388	15.55038	0.000	38.676	110.394	205.599	322.609	460.339	615.056	787.223	975.325	1175.826	1391.872	1623.125	1866.884	2122.420	2390.799	2671.681	2964.103	3269.601	3586.263	3913.740	4252.642	4598.253	4949.403	5305.249	5665.895
165	Warna	Bulgaria	43.21523	27.88812	70.018	109.675	160.205	218.819	285.123	356.721	434.341	518.261	605.746	696.961	790.919	886.854	984.746	1084.631	1186.075	1289.143	1393.588	1499.431	1606.968	1715.959	1825.948	1936.674	2047.971	2159.882	2272.352
